value,script,spent_by,addresses,script_type
1000000,76a9149ead1a0aedab71451b020bffbe2863bc0910032388ac,c1fe88ddbe45027b936eb6e69d05cca7abc3b59bd29a95897c5186bbc58ce1fc,['1FU18dSHugdgZCKaTrfdM1Wbt9fyHukwN9'],pay-to-pubkey-hash
2000000,76a91463dfd3e4b473da959356f038d54a27a6f69c051788ac,9a9a3fb55d93808e08cf471d74f0beff2ed872e3f7a518bb05653aab6173e211,['1A762pA4y8imdfUwuxu1Y7Lejesvp4PRvJ'],pay-to-pubkey-hash
1000000,76a914c75623f9c9e3bcdc6a4c8ae4b3cbacf3691bacd988ac,,['1KAzfKkK7LYtTdLXpJFWDRQ6N7bWLFiBf4'],pay-to-pubkey-hash
5000000,76a9144214c5c2d664c9e5729ad81a5c4ee3fd3b61445288ac,21fb607ac64de7f2171e6177340bbb549fe656202a0c5491baa99f5af7d678aa,['172QUxfStG5TNs1AL3ZL7b6BnjMsjeqMKT'],pay-to-pubkey-hash
1000000,76a914be1b0c124b766ddead2ac9d7ee2e712efdcbac5a88ac,a3910fa4f3796ffaf57d159cdc99ee1d5e15d72c446bf5a821267883c641af87,['1JLBniayamh29Gz9VYPLRvVHFi29TJPgkB'],pay-to-pubkey-hash
1000000,76a914b1e19cf35f51710e0ad6393f984ab48e6eafe40188ac,b3fdb84b3ff08ffd117d7d9a9411bf345523d6934adbc254991a8092ed99af26,['1HDYspvKSrzBr3QbcD2DBcaDQ4MUB7hct5'],pay-to-pubkey-hash
1000000,76a914ca916909a992b7d21032d1274d4530018442a93288ac,25a5fcf5dddffa67893b5e66a54688484800a6729807cb812adb7040aa057f08,['1KU5h31xXyadPQwb4US8vavxq9ZBHU8CTz'],pay-to-pubkey-hash
1000000,76a91487d13254af525c2896599e20281fabbab715331788ac,647370fd111f50a3fc5a218560db23e403b4f4a9d7253bcd1de1448e73de0ab3,['1DP8q8f7iojwSTM1UW1j7Qzjzw3aPggVdM'],pay-to-pubkey-hash
1000000,76a914f9475e97dea37398216a6863cc00a2aa079da26388ac,,['1Pj4kc9GTFwhy3Au9x8NSB121ca6qqYWAW'],pay-to-pubkey-hash
1000000,76a91415ed45d27cb8ffe6199adbd86b78d113260917ca88ac,f61a443072f1650efce1bb39a4eadc3197e4e5b43b894f7f5a3426c231f2eb05,['12zwS2bzaZQdqxD4mGvFd1wJxFUvnQzsnh'],pay-to-pubkey-hash
1000000,76a914ab2043abc5f62e5b71baab52939af27d443e702a88ac,f7076804e82a4877458f9c3f73ab68e16b3189be4d3ef3ed1c2ae5a8cf1242a2,['1GbqCZysvx7c2UxQrb1Smj42y5wRhWSj8X'],pay-to-pubkey-hash
1000000,76a9140c110e8284a99f1188940c310bd085cd4bf7fed988ac,e1a865b00488b4d77ca7a4c1e7b8a61921f98553628419e135c0ef75c988ee06,['126oYRQaWbAByJPnyc2B57Aq7T811HKbB8'],pay-to-pubkey-hash
1000000,76a91491cf7851450e47e8d362a381fb4e368de1a6df6a88ac,47862012398dde72086556aa468e42cd958b2173bad6691a2809d6f9cfca7077,['1EHyX5pLj7e55vF264du5G8fUapmK2RNGm'],pay-to-pubkey-hash
